chocolate,fruity,caramel,peanutyalmondy,nougat,crispedricewafer,hard,bar,pluribus,sugarpercent,pricepercent
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-0.96224051580846,-0.4927217817665936
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,-1.0,-0.7921829997772017,-0.6528831608740773
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,1.396855668067965,-0.4927217817665936
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-1.0454601690194276,1.7739109646432851
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,3.2145502536643185,-0.5091750772173155,-0.6,1.0,1.396855668067965,1.3282442550276397
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,1.9639610121239315,-0.6,-1.0,0.8903012934010552,-0.4927217817665936
1.1596670152276025,-0.8623164985025763,2.160246899469287,2.2763607319179844,-0.3110855084191276,3.2145502536643185,-0.5091750772173155,1.6666666666666665,-1.0,0.42716575968814613,0.6423355463861811
-0.8623164985025763,-0.8623164985025763,-0.4629100498862758,2.2763607319179844,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-0.6257436933552667,0.15488751963697625
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,1.9639610121239315,-0.6,1.0,0.3005273017056357,-1.422354510746196
1.1596670152276025,-0.8623164985025763,2.160246899469287,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,1.3534368271139643,1.3700255721611991
-0.8623164985025763,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-0.0757702968220667,-0.00527385947050746
-0.8623164985025763,-0.8623164985025763,2.160246899469287,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,1.7333524905211584,1.0462209388682673
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,1.6666666666666665,-1.0,-0.20240886335195082,1.5719681639491234
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,2.2763607319179844,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-0.28924683471961543,0.6423355463861811
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,0.8903012934010552,0.15488751963697625
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,1.6465146277008673,-0.8583076625576722
-0.8623164985025763,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,-1.0,-1.7184538862907304,0.15488751963697625
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,1.9639610121239315,-0.6,1.0,1.5198761697183572,-0.04705507215094811
1.1596670152276025,-0.8623164985025763,2.160246899469287,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,1.6666666666666665,-1.0,1.7333524905211584,1.3700255721611991
-0.8623164985025763,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,1.5198761697183572,-0.4927217817665936
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-1.5085956376039125,-1.2204118075416115
1.1596670152276025,-0.8623164985025763,2.160246899469287,2.2763607319179844,3.2145502536643185,-0.3110855084191276,-0.5091750772173155,1.6666666666666665,-1.0,0.42716575968814613,1.0462209388682673
1.1596670152276025,-0.8623164985025763,2.160246899469287,-0.4392976851069794,3.2145502536643185,-0.3110855084191276,-0.5091750772173155,1.6666666666666665,-1.0,0.42716575968814613,0.6423355463861811
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-1.1286798584128532,-1.5859977231503963
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-0.7921829997772017,1.7739109646432851
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,0.3439461064771785,-1.2204118075416115
-0.8623164985025763,-0.8623164985025763,-0.4629100498862758,2.2763607319179844,3.2145502536643185,-0.3110855084191276,-0.5091750772173155,1.6666666666666665,-1.0,-0.0757702968220667,1.0462209388682673
-0.8623164985025763,-0.8623164985025763,2.160246899469287,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,1.9639610121239315,-0.6,-1.0,-1.085260872729021,-0.6946644780076366
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-1.2987373744441115,-1.5059169918154072
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-1.0454601690194276,0.15488751963697625
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,1.9639610121239315,-0.6,1.0,1.310017805247674,-0.4927217817665936
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,1.9639610121239315,-0.6,1.0,1.396855668067965,-0.6528831608740773
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,1.9639610121239315,-0.6,1.0,-1.4217577241281807,0.15488751963697625
-0.8623164985025763,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-1.4217577241281807,-1.5442164756522496
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,1.6666666666666665,-1.0,-0.20240886335195082,1.5719681639491234
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,3.2145502536643185,-0.5091750772173155,1.6666666666666665,-1.0,-0.6257436933552667,1.0462209388682673
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,1.9639610121239315,-0.6,-1.0,-1.4217577241281807,-1.2204118075416115
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,-1.0,-0.6257436933552667,0.15488751963697625
-0.8623164985025763,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,1.9639610121239315,-0.6,1.0,0.8903012934010552,-1.3840550338728945
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,2.2763607319179844,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,1.2267981520367064,0.6423355463861811
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,-1.0,-0.96224051580846,-1.2204118075416115
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-0.96224051580846,-1.3422737794112065
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,1.9639610121239315,-0.6,1.0,-0.7921829997772017,-1.2204118075416115
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,0.42716575968814613,1.0044396217347078
1.1596670152276025,-0.8623164985025763,2.160246899469287,-0.4392976851069794,3.2145502536643185,-0.3110855084191276,-0.5091750772173155,1.6666666666666665,-1.0,0.8903012934010552,-0.08883631964909498
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,-1.0,-0.96224051580846,-1.2204118075416115
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,3.2145502536643185,-0.3110855084191276,-0.5091750772173155,1.6666666666666665,-1.0,0.42716575968814613,0.15488751963697625
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,2.2763607319179844,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,-1.0,0.8468824886295124,0.6423355463861811
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-0.0757702968220667,-0.00527385947050746
-0.8623164985025763,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,-1.0,-1.7184538862907304,-1.2204118075416115
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,3.2145502536643185,-0.5091750772173155,1.6666666666666665,-1.0,-0.20240886335195082,1.5719681639491234
1.1596670152276025,-0.8623164985025763,2.160246899469287,-0.4392976851069794,-0.3110855084191276,3.2145502536643185,-0.5091750772173155,1.6666666666666665,-1.0,0.21730761231221038,1.5301870557218016
1.1596670152276025,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,1.9639610121239315,-0.6,-1.0,0.42716575968814613,-0.4927217817665936
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,-0.0757702968220667,-0.00527385947050746
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,1.0,1.6465146277008673,-0.8583076625576722
-0.8623164985025763,-0.8623164985025763,2.160246899469287,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,-1.0,-0.24582781285332522,-0.4927217817665936
-0.8623164985025763,1.1596670152276025,-0.4629100498862758,-0.4392976851069794,-0.3110855084191276,-0.3110855084191276,1.9639610121239315,-0.6,-1.0,0.8903012934010552,-1.5059169918154072
1.1596670152276025,-0.8623164985025763,-0.4629100498862758,2.2763607319179844,-0.3110855084191276,-0.3110855084191276,-0.5091750772173155,-0.6,-1.0,-1.6352342258432713,-0.6528831608740773
